district,variety_id,available,supplier,availability_note
Kanungu,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kapchorwa,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kasese,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Katakwi,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kayunga,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kibaale,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kiboga,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kiruhura,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kisoro,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kitgum,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Koboko,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kotido,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kumi,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Kyenjojo,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Lira,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Luwero,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Lyantonde,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Manafwa,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Masaka,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Masindi,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Mayuge,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Mbale,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Mbarara,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Mityana,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Moroto,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Moyo,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Mpigi,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Mubende,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Mukono,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Nakapiripirit,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Nakaseke,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Nakasongola,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Namutumba,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Nebbi,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Ntungamo,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Nyadri,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Oyam,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Pader,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Pallisa,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Rakai,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Rukungiri,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Sembabule,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Sironko,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Soroti,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Tororo,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Wakiso,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Yumbe,NARO/2016/BEN/032,yes,FICA; Pearl seeds; Daylight; Miika; NASECO; Syova; Equator; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Okeba seeds; Golden Bull (U) Limited; Savana Seeds; Grow More Seeds; Masindi Seeds,14 licensed seed company(ies) listed nationally
Abim,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Adjumani,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Amolatar,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Amuria,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Amuru,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Apac,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Arua,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Budaka,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Bududa,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Bugiri,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Bukedea,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Bukwo,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Buliisa,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Bundibugyo,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Bushenyi,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Busia,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Butaleja,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Dokolo,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Gulu,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Hoima,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Ibanda,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Iganga,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Isingiro,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Jinja,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Kaabong,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Kabale,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
Kabarole,NARO/2016/BEN/033,yes,FICA; Pearl seeds; Syova; Equator; Ayellape; Daylight; BAK Holdings; Miika Albertine; NASECO; Okeba seeds; Golden Bull (U) Limited; Green Firm Africa; Masindi Seeds,13 licensed seed company(ies) listed nationally
